StudentID,Class_name,BirthDate,Gender,PHI1004,PHI1005,POL1001,HIS1002,INT1003,INT1006,FLF1105,FLF1106,FLF1107,MAT1093,MAT1094,MAT1095,PHY1100,PHY1103,ELT2035,INT2203,MAT1101,ELT2029,INT1050,INT2204,INT2205,INT2206,INT2209,INT2207,INT2208,INT2202,INT3202,INT3110,INT3306,INT3115,INT3507,MAT1099,MAT1100,ELT2028,ELT2031,ELT3044,BSA2022,INE1150,INE1151,INT3117,INT3105,INT3106,INT3108,INT3109,INT3111,INT3206,INT3207,INT3209,INT3213,INT3216,INT3217,INT3301,INT3303,INT3304,INT3305,INT3307,INT3309,INT3310,INT3501,INT3505,INT3506,INT3401,INT3403,INT3404,INT3407,INT3508,INT4050,INT3509,INT2201,INT3405,INT3402,INT3211,INT2020,INT2009,INT3212,INT3061,MAT1089,INT3221
11020175,QH-2011-I/CQ-C-C,�12/09/1993,N?,1.2012-2013,1.2012-2013,2.2012-2013,1.2013-2014,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012,1.2012-2013,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2012-2013,1.2013-2014, ,2.2012-2013,1.2012-2013,1.2012-2013,2.2012-2013,2.2012-2013,1.2013-2014,2.2012-2013,2.2011-2012,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014, , , , , , , , , , , ,1.2014-2015, , ,1.2014-2015,1.2014-2015, , ,2.2013-2014, , , , , , , , , ,1.2014-2015,1.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,2015; ;⹡	
11020182,QH-2011-I/CQ-C-C,�06/08/1993,Nam,2.2011-2012,2.2011-2012, , ,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012,1.2013-2014,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2012-2013-1.2013-2014,1.2012-2013, , ,1.2012-2013,1.2012-2013,2.2012-2013-2.2013-2014,2.2012-2013-2.2013-2014,1.2013-2014-1.2014-2015,2.2012-2013,2.2011-2012,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014-1.2014-2015, , , , , , ,1.2014-2015, , , , , , , ,1.2014-2015,1.2014-2015, , , , , , ,1.2014-2015, , , , , , ,1.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,5;⦑	
11020186,QH-2011-I/CQ-C-C,�14/03/1993,Nam,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012, ,2.2011-2012,1.2011-2012,1.2011-2012,1.2011-2012,1.2012-2013,1.2012-2013,2.2012-2013,1.2012-2013, , ,1.2012-2013, , ,2.2012-2013,1.2012-2013,1.2012-2013, , , , ,2.2011-2012, , , , , ,2.2012-2013, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2014; 1
11020192,QH-2011-I/CQ-C-C,�06/10/1993,Nam,2.2011-2012,2.2011-2012,2.2012-2013,2.2012-2013,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012,1.2012-2013,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012,1.2013-2014,1.2013-2014,1.2012-2013,1.2013-2014, ,2.2012-2013,1.2012-2013,1.2012-2013,2.2012-2013,2.2012-2013,1.2013-2014,2.2012-2013,2.2011-2012,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,1.2014-2015,1.2013-2014, , , , , , ,1.2014-2015, , , , ,1.2014-2015, , ,1.2014-2015,1.2014-2015, , ,1.2013-2014, , , , , , , , , , ,2.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,Ű
11020214,QH-2011-I/CQ-C-C,�10/07/1993,Nam, , , , ,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012, ,1.2011-2012,1.2011-2012,2.2011-2012, , , , , , , , , , , , , ,2.2011-2012, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-21
11020221,QH-2011-I/CQ-C-C,�26/12/1993,Nam,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2011-2012,1.2011-2012-1.2012-2013,1.2011-2012,2.2011-2012,1.2014-2015,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012,1.2013-2014,1.2013-2014,1.2012-2013,1.2013-2014, ,2.2012-2013,1.2012-2013,1.2012-2013-1.2013-2014,2.2013-2014,2.2012-2013,1.2013-2014,2.2012-2013,2.2011-2012,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2012-2013, , , , , , , , , , , , , , ,1.2014-2015,1.2014-2015, , ,2.2013-2014, , , , , , , , , , ,1.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,1.2014-2015
11020227,QH-2011-I/CQ-C-C,�20/06/1993,Nam,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012,1.2014-2015,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2012-2013,1.2012-2013, ,2.2012-2013,1.2012-2013,1.2012-2013,2.2012-2013,2.2012-2013,1.2013-2014-1.2014-2015,2.2012-2013,2.2011-2012,2.2013-2014,2.2013-2014,1.2014-2015-2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014, , , , , , , , , , , , , , ,1.2014-2015, , ,2.2013-2014,1.2013-2014, , , , , , , , , ,1.2014-2015,2.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,
11020229,QH-2011-I/CQ-C-C,�16/07/1993,Nam,1.2012-2013,1.2012-2013,1.2014-2015-2.2013-2014,2.2012-2013,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012, ,1.2011-2012-2.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2012-2013,1.2012-2013-1.2013-2014, ,2.2012-2013,1.2012-2013-1.2013-2014,1.2012-2013,2.2012-2013,2.2011-2012,1.2013-2014-1.2014-2015,2.2012-2013,2.2011-2012, ,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014, , , , , , , , , , , , , , , , , ,2.2013-2014,1.2014-2015-2.2013-2014,1.2014-2015, , ,1.2014-2015, , , , , , ,1.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,20111
11020422,QH-2011-I/CQ-C-C,�01/01/1993,N?,2.2011-2012,2.2011-2012,2.2012-2013,2.2013-2014,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012,1.2013-2014-1.2014-2015,1.2011-2012-1.2012-2013,1.2011-2012-1.2012-2013,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2012-2013,1.2013-2014, ,2.2012-2013,1.2012-2013,1.2012-2013,2.2012-2013-2.2013-2014,2.2012-2013,1.2013-2014,2.2012-2013,2.2011-2012,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014, , , , , , ,1.2014-2015, , , , , , , ,1.2014-2015,1.2014-2015, , ,1.2013-2014, , , ,1.2014-2015, , , , , , ,1.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,※※ㄻ㈮㄰ⴴ〲ᜡ	
11020235,QH-2011-I/CQ-C-C,�02/01/1993,Nam,1.2012-2013,1.2012-2013,2.2012-2013, ,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012,1.2012-2013-2.2013-2014,1.2011-2012,1.2011-2012,2.2011-2012-2.2012-2013,2.2011-2012,2.2012-2013,1.2013-2014,1.2012-2013-1.2013-2014-2.2013-2014,1.2012-2013, ,2.2012-2013,1.2012-2013-1.2013-2014,1.2012-2013,2.2012-2013,2.2012-2013,1.2013-2014,2.2012-2013,2.2011-2012,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,1.2013-2014-2.2012-2013,1.2013-2014-1.2014-2015, , , , , , , , , , , ,1.2014-2015, , , , , , , , , , ,1.2014-2015, , , , , ,1.2014-2015,1.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,C;�16/07ұ
11020239,QH-2011-I/CQ-C-C,�18/09/1993,Nam,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012,1.2012-2013-1.2014-2015,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012,1.2013-2014,1.2013-2014,1.2013-2014,1.2013-2014, ,2.2012-2013,1.2013-2014,1.2012-2013-2.2013-2014,2.2013-2014,2.2012-2013,1.2013-2014,2.2013-2014,2.2012-2013,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2011-2012,1.2013-2014, , , , , , , , , , , , , , ,1.2014-2015, , , , , , , , , ,1.2014-2015, , , , ,2.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,1.2014-2015
11020244,QH-2011-I/CQ-C-C,�16/11/1993,Nam,1.2011-2012,1.2011-2012, ,2.2011-2012,1.2014-2015-2.2011-2012,2.2011-2012,1.2011-2012,1.2011-2012,1.2011-2012,1.2012-2013-1.2013-2014,1.2012-2013-1.2013-2014-2.2013-2014, ,1.2012-2013-2.2012-2013,1.2014-2015, ,1.2012-2013-2.2012-2013,1.2013-2014, , ,2.2013-2014,1.2012-2013,2.2012-2013, ,1.2013-2014,1.2014-2015-2.2013-2014,2.2012-2013,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014-2.2013-2014, , , , , , , , , , , ,1.2014-2015, , , ,1.2014-2015, , , , , , ,1.2014-2015, , , , , , ,2.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,1.2014-2015
11020246,QH-2011-I/CQ-C-C,�24/08/1982,Nam,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012,1.2014-2015,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012,1.2013-2014,1.2013-2014,1.2012-2013-1.2013-2014-2.2013-2014,1.2013-2014, ,2.2012-2013,1.2012-2013-1.2013-2014-1.2014-2015-2.2013-2014,1.2012-2013-1.2013-2014-2.2013-2014,2.2012-2013,2.2013-2014,1.2013-2014-2.2013-2014,2.2012-2013-2.2013-2014,1.2013-2014-2.2011-2012-2.2012-2013-2.2013-2014,2.2013-2014,1.2013-2014-2.2012-2013,2.2013-2014,2.2012-2013-2.2013-2014, ,2.2011-2012,1.2012-2013, , , , , , ,1.2014-2015, , , , , , , ,1.2014-2015, , , ,2.2013-2014, , , ,1.2014-2015, , , , , ,1.2014-2015,1.2013-2014, , ,1.2014-2015, ,2.2013-2014, , , , , , , , , ,㈭㄰㬲⸲ᘡ	
11020269,QH-2011-I/CQ-C-C,�14/04/1993,Nam,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012,2.2012-2013,2.2011-2012,1.2011-2012,1.2011-2012,1.2011-2012,1.2012-2013-1.2014-2015-2.2013-2014,1.2012-2013-2.2012-2013,1.2013-2014-2.2013-2014,1.2012-2013,2.2012-2013,1.2013-2014,1.2012-2013-2.2012-2013,1.2013-2014, ,2.2012-2013-2.2013-2014,1.2012-2013-2.2012-2013,1.2012-2013-2.2012-2013,2.2013-2014,2.2012-2013-2.2013-2014,1.2013-2014,2.2012-2013,2.2011-2012,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014-1.2014-2015, , , , , , ,1.2014-2015, , , , , , , ,1.2014-2015,1.2014-2015, , ,1.2013-2014, , , , , , , , , ,1.2014-2015,1.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,⸱〲ㄱ㈭㄰㬲ႁ	
11020272,QH-2011-I/CQ-C-C,�03/10/1993,Nam,2.2011-2012,2.2011-2012,1.2012-2013,1.2013-2014,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012,1.2012-2013,1.2011-2012,1.2011-2012-2.2011-2012,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2013-2014,1.2012-2013, ,2.2012-2013,1.2013-2014,1.2012-2013,2.2012-2013,2.2012-2013,1.2013-2014-2.2013-2014,2.2012-2013,2.2012-2013,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014, , , , , , , , , , , ,1.2014-2015, , , , , , ,2.2013-2014, , , , , ,1.2014-2015, , , , ,1.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,1.2014-2015
11020274,QH-2011-I/CQ-C-C,�17/06/1993,Nam,1.2012-2013-1.2013-2014,1.2012-2013-1.2014-2015, , ,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012,1.2013-2014,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012-2.2012-2013,1.2014-2015,1.2013-2014,1.2012-2013-2.2012-2013,1.2013-2014, ,2.2012-2013,1.2012-2013-2.2013-2014,1.2012-2013,2.2013-2014,2.2012-2013,1.2013-2014,2.2013-2014,2.2011-2012,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014, , , , , , , , , , , ,1.2014-2015, , , , , , ,2.2013-2014, , , , , , , , , , ,1.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,2012ኡ	
11020276,QH-2011-I/CQ-C-C,�10/10/1993,Nam,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012-2.2013-2014,1.2012-2013,1.2012-2013-1.2013-2014,1.2011-2012,1.2011-2012-2.2012-2013,1.2011-2012-1.2012-2013,2.2011-2012-2.2013-2014,2.2011-2012,2.2012-2013,2.2012-2013,1.2014-2015,1.2013-2014, ,1.2013-2014, ,2.2012-2013,1.2014-2015,1.2012-2013,2.2012-2013,2.2012-2013-2.2013-2014,1.2013-2014,2.2012-2013,2.2013-2014,2.2013-2014, , , , ,2.2012-2013,1.2013-2014, , , , , , , , , , , , , , ,1.2014-2015,1.2014-2015, , ,1.2013-2014,1.2014-2015, , ,1.2014-2015, , , , , , ,1.2014-2015, , ,1.2014-2015, , , , , , , , , , , ,ǩ
11020285,QH-2011-I/CQ-C-C,�07/02/1993,Nam,2.2011-2012,2.2011-2012,1.2012-2013,2.2012-2013,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012,1.2014-2015,1.2011-2012,1.2011-2012,2.2011-2012-2.2012-2013,2.2011-2012,2.2012-2013,1.2013-2014,1.2012-2013-2.2012-2013,1.2013-2014, ,2.2012-2013,1.2012-2013-2.2012-2013,1.2012-2013-2.2012-2013,2.2012-2013,1.2013-2014-2.2012-2013,1.2013-2014,2.2012-2013,2.2011-2012-2.2012-2013,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014, , , , , , , , , , , , , , ,1.2014-2015,1.2014-2015, , ,1.2013-2014, , , , , ,1.2014-2015, , , , ,2.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,1.2014-2015
11020304,QH-2011-I/CQ-C-C,�11/06/1993,Nam,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012,2.2011-2012,2.2011-2012,1.2011-2012,1.2011-2012,1.2011-2012,1.2012-2013-1.2013-2014-1.2014-2015,1.2012-2013-1.2013-2014-2.2013-2014,2.2012-2013,1.2012-2013,1.2014-2015,1.2013-2014,1.2012-2013-2.2012-2013,1.2013-2014, ,2.2012-2013,1.2012-2013-2.2013-2014,1.2012-2013-2.2013-2014, ,2.2012-2013,1.2013-2014,2.2012-2013,2.2011-2012-2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014,1.2014-2015-2.2013-2014, ,2.2012-2013,1.2013-2014, , , , , , , , , , , ,1.2014-2015, , , ,1.2014-2015, , ,1.2014-2015, , , ,1.2014-2015, , , , , , ,2.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,1.2014-2015
11020516,QH-2011-I/CQ-C-C,�27/02/1992,Nam,2.2011-2012,2.2011-2012,1.2013-2014,2.2012-2013,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012,1.2012-2013,1.2011-2012-1.2013-2014-2.2013-2014,1.2011-2012-1.2013-2014-2.2011-2012, ,2.2011-2012,1.2014-2015, ,1.2014-2015,1.2014-2015, ,2.2012-2013,1.2014-2015,1.2012-2013-2.2012-2013,2.2012-2013,2.2012-2013-2.2013-2014, ,1.2014-2015,1.2013-2014-2.2011-2012, ,2.2013-2014,2.2013-2014,2.2013-2014, , ,1.2013-2014-2.2013-2014, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.2014-2015, , , , , , , , , , , , , , ,㬳⸱〲ㄱೱ	
11020519,QH-2011-I/CQ-C-C,�22/03/1992,Nam,2.2011-2012,2.2011-2012,2.2012-2013,2.2012-2013,1.2011-2012,1.2011-2012-1.2012-2013-2.2012-2013,1.2011-2012,2.2011-2012, ,1.2011-2012-1.2012-2013-2.2012-2013,1.2011-2012-1.2012-2013,2.2012-2013,2.2011-2012-2.2012-2013, ,1.2013-2014, ,1.2013-2014, , , , , , , , ,2.2011-2012, , , , , , ,1.2013-2014, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.2013-2014, , , , , , , , , , , , , , ,2;2.20111
11020316,QH-2011-I/CQ-C-C,�24/08/1993,Nam,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2011-2012,1.2011-2012-1.2012-2013,1.2011-2012,2.2011-2012,1.2014-2015,1.2011-2012-1.2013-2014-2.2013-2014,1.2011-2012,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2012-2013,1.2013-2014, ,2.2012-2013,1.2012-2013,1.2012-2013,2.2012-2013,2.2012-2013-2.2013-2014,1.2013-2014-1.2014-2015,2.2012-2013,2.2011-2012,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014-1.2014-2015, , , , , , ,1.2014-2015, , , , ,1.2014-2015, , , , , , ,2.2013-2014, , , , , , , , , ,1.2014-2015,1.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,1.2014-2015
11020327,QH-2011-I/CQ-C-C,�03/05/1993,Nam,1.2012-2013,1.2012-2013,1.2013-2014,2.2012-2013,1.2011-2012,1.2011-2012-1.2013-2014,1.2011-2012,2.2011-2012,1.2012-2013-2.2013-2014,1.2011-2012,1.2011-2012-2.2011-2012,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2012-2013,1.2013-2014, ,2.2012-2013,1.2012-2013,1.2012-2013-1.2014-2015,2.2012-2013,2.2012-2013,1.2013-2014,2.2012-2013,2.2011-2012,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014, , , , , , ,1.2014-2015, , , , ,1.2014-2015, , , ,1.2014-2015, , ,1.2013-2014, , , , , , , , , , ,2.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,1.2014-2015
11020520,QH-2011-I/CQ-C-C,�21/11/1992,N?,2.2011-2012,2.2011-2012,1.2014-2015,2.2013-2014,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012,1.2013-2014,1.2011-2012-1.2013-2014,1.2011-2012-1.2013-2014,2.2011-2012,2.2011-2012,2.2013-2014, ,1.2014-2015,1.2014-2015, ,2.2013-2014, ,1.2013-2014,2.2013-2014,2.2013-2014,1.2014-2015, ,2.2011-2012-2.2013-2014, , , , , , ,1.2014-2015, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,;1
11020334,QH-2011-I/CQ-C-C,�15/06/1993,Nam,2.2012-2013,2.2012-2013,1.2013-2014,1.2013-2014,1.2011-2012,1.2011-2012-1.2012-2013,1.2011-2012,2.2011-2012,1.2012-2013-2.2013-2014,1.2011-2012,1.2011-2012-1.2012-2013,2.2011-2012,2.2011-2012,1.2014-2015,1.2013-2014,1.2012-2013,1.2013-2014, ,2.2012-2013,1.2013-2014,1.2014-2015,2.2013-2014,2.2012-2013,1.2013-2014,2.2012-2013,2.2011-2012-2.2012-2013,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014-1.2014-2015, , , , , , , , , , , , , , ,1.2014-2015,1.2014-2015, , ,1.2013-2014, , , ,1.2014-2015, , , , , , ,2.2013-2014, , ,1.2014-2015, , , , , , , , , , , , ; ;ࡡ	
11020434,QH-2011-I/CQ-C-C,�13/12/1992,Nam,1.2012-2013-2.2011-2012,1.2012-2013-2.2011-2012,1.2013-2014,2.2012-2013,1.2011-2012,1.2011-2012-1.2012-2013,1.2011-2012-2.2011-2012,2.2011-2012, ,1.2011-2012-2.2011-2012-2.2012-2013,1.2011-2012,2.2011-2012-2.2013-2014,2.2011-2012,2.2012-2013,1.2013-2014,1.2012-2013,1.2012-2013, ,2.2012-2013,1.2012-2013-1.2013-2014,1.2012-2013,2.2012-2013-2.2013-2014,2.2012-2013,1.2013-2014,2.2012-2013,2.2011-2012,2.2013-2014,2.2013-2014,1.2014-2015-2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014-1.2014-2015, , , , , , , , , , , ,1.2014-2015, , , ,1.2012-2013, , ,1.2014-2015-2.2013-2014, , , , , ,1.2014-2015, , , ,1.2014-2015,1.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,1.2014-2015
11020435,QH-2011-I/CQ-C-C,�26/03/1993,Nam,1.2014-2015,1.2014-2015,2.2013-2014, ,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012, ,1.2011-2012,1.2011-2012-2.2011-2012,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2012-2013,1.2012-2013-2.2013-2014, ,1.2014-2015-2.2012-2013,1.2012-2013,1.2012-2013,2.2012-2013,2.2012-2013,1.2013-2014,2.2012-2013,2.2011-2012,2.2013-2014,2.2013-2014,1.2014-2015-2.2013-2014,2.2013-2014, ,2.2011-2012-2.2012-2013,1.2013-2014-1.2014-2015, , , , , , ,1.2014-2015, , , , , , , , ,1.2014-2015, , ,2.2013-2014, , , ,1.2013-2014, , , , , , ,1.2013-2014, , ,1.2014-2015, , , , , , , , , , , , ; ; ; 
11020361,QH-2011-I/CQ-C-C,�18/09/1993,Nam,1.2012-2013,1.2012-2013,2.2012-2013,2.2012-2013,1.2011-2012,1.2011-2012,1.2011-2012,2.2011-2012,1.2012-2013,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2013-2014-2.2013-2014,1.2012-2013, ,2.2013-2014,1.2012-2013-2.2013-2014,1.2012-2013,2.2012-2013,2.2012-2013,1.2013-2014,2.2012-2013,2.2011-2012,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,1.2013-2014-2.2012-2013,1.2013-2014-1.2014-2015, , , , , , ,1.2014-2015, , , , , , , , , , , ,1.2014-2015-2.2013-2014, , , , , ,1.2014-2015, , , , ,1.2013-2014, , ,1.2014-2015, , , , , , , , , , , , ; ; ;͡	
11020364,QH-2011-I/CQ-C-C,�11/01/1993,Nam,2.2011-2012,2.2011-2012,1.2012-2013-1.2013-2014,2.2012-2013,1.2011-2012,1.2011-2012-1.2013-2014,1.2011-2012,2.2011-2012,1.2012-2013-1.2013-2014,1.2011-2012-2.2011-2012,1.2011-2012,2.2011-2012,1.2013-2014-2.2011-2012,2.2012-2013, ,1.2012-2013-1.2014-2015,1.2014-2015, , ,1.2012-2013-1.2013-2014-2.2013-2014,1.2012-2013,2.2012-2013,2.2012-2013,1.2014-2015,2.2013-2014,2.2011-2012, ,2.2013-2014,2.2013-2014,2.2013-2014, , ,1.2014-2015, , , , , , , , , , , , , , ,1.2014-2015, , , , , , , , , , , , , , ,2.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,ሔ
11020371,QH-2011-I/CQ-C-C,�25/05/1989,Nam, , , , ,2.2012-2013,1.2013-2014-1.2014-2015-2.2011-2012-2.2012-2013,1.2011-2012,1.2011-2012,1.2011-2012,1.2012-2013-1.2014-2015,1.2012-2013-1.2014-2015, , , , , ,1.2012-2013-1.2013-2014, , ,1.2013-2014, , , , , , , , , , , , ,1.2012-2013-1.2014-2015, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ;1
11020376,QH-2011-I/CQ-C-C,�20/09/1993,Nam,2.2011-2012,2.2011-2012,2.2012-2013,1.2013-2014,1.2011-2012,1.2011-2012-1.2012-2013,1.2011-2012,2.2011-2012,1.2012-2013,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012,1.2013-2014,1.2013-2014,1.2012-2013,1.2013-2014, ,2.2012-2013,1.2013-2014,1.2012-2013,2.2012-2013,2.2012-2013,1.2013-2014,2.2012-2013,2.2011-2012-2.2012-2013,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014, , , , , , , , , , , ,1.2014-2015, , ,1.2014-2015,1.2014-2015, , ,1.2014-2015, , , , , , , , , , ,2.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,1.2014-2015
11020379,QH-2011-I/CQ-C-C,�25/11/1993,Nam,1.2012-2013-1.2013-2014,1.2012-2013-1.2014-2015, , ,1.2011-2012,1.2011-2012-1.2012-2013-2.2013-2014,1.2011-2012,2.2011-2012, ,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012,1.2013-2014,1.2013-2014,1.2012-2013-2.2012-2013,1.2013-2014, , ,1.2012-2013-2.2013-2014,1.2013-2014,2.2013-2014, ,1.2013-2014,2.2013-2014,2.2011-2012-2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,1.2014-2015,1.2013-2014, , , , , , , , , , , , , , ,1.2014-2015,1.2014-2015, , , , , , ,1.2014-2015, , , , , , ,2.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,
11020442,QH-2011-I/CQ-C-C,�15/09/1993,Nam, , , , ,1.2011-2012,1.2011-2012,1.2011-2012, , ,1.2011-2012,1.2011-2012, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2013-2011
11020387,QH-2011-I/CQ-C-C,�04/09/1991,Nam,2.2011-2012,2.2011-2012,1.2012-2013,2.2012-2013,1.2013-2014,1.2011-2012,1.2011-2012,2.2011-2012,1.2012-2013,1.2011-2012,1.2011-2012,2.2011-2012,2.2011-2012-2.2012-2013,2.2012-2013,1.2013-2014,1.2012-2013-2.2012-2013,1.2013-2014, ,2.2012-2013,1.2012-2013-1.2013-2014,1.2012-2013,2.2012-2013,2.2011-2012-2.2012-2013,1.2014-2015,2.2012-2013,2.2011-2012,2.2013-2014,1.2014-2015-2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014, , , , , , ,1.2014-2015, , , , ,1.2014-2015, , , , , , ,1.2014-2015-2.2013-2014, , , , , , , , , , ,1.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,1.2014-2015
11020389,QH-2011-I/CQ-C-C,�04/11/1993,Nam,1.2011-2012,1.2011-2012,1.2013-2014-2.2011-2012,2.2011-2012,2.2011-2012,2.2011-2012,1.2011-2012,1.2011-2012,1.2011-2012,1.2012-2013-1.2013-2014,1.2012-2013-2.2013-2014, ,1.2012-2013-1.2014-2015,2.2013-2014,1.2013-2014-1.2014-2015, ,1.2013-2014, , , ,1.2014-2015, , ,1.2013-2014,2.2013-2014, ,2.2013-2014,2.2013-2014,2.2013-2014,2.2013-2014, ,2.2012-2013,1.2013-2014-2.2013-2014, , , , , , , , , , , , , , , ,1.2014-2015, , ,1.2014-2015, , , , , , , , , , ,2.2013-2014, , ,1.2014-2015, , , , , , , , , , , ,
