StudentID,Class_name,BirthDate,Gender,PHI1004,PHI1005,POL1001,HIS1002,INT1003,INT1006,FLF1105,FLF1106,FLF1107,MAT1093,MAT1094,MAT1095,PHY1100,PHY1103,ELT2035,INT2203,MAT1101,ELT2029,INT1050,INT2204,INT2205,INT2206,INT2209,INT2207,INT2208,INT2202,INT3202,INT3110,INT3306,INT3115,INT3507,MAT1099,MAT1100,ELT2028,ELT2031,ELT3044,BSA2022,INE1150,INE1151,INT3117,INT3105,INT3106,INT3108,INT3109,INT3111,INT3206,INT3207,INT3209,INT3213,INT3216,INT3217,INT3301,INT3303,INT3304,INT3305,INT3307,INT3309,INT3310,INT3501,INT3505,INT3506,INT3401,INT3403,INT3404,INT3407,INT3508,INT4050,INT3509,INT2201,INT3405,INT3402,INT3211,INT2020,INT2009,INT3212,INT3061,MAT1089,INT3221
12020505,QH-2012-I/CQ-C-B,ﾠ12/01/1993,Nam,7.5,6.9,6.6,7.5,7.2,5,7.6,6, ,7.4-3.9,6.4,5.7,6.2,6.4,6.5,4.2,8.5, ,7.7,5.5,6.8,4.1,9.1,5.7,6,3-4.4, , , ,8.5, , ,7.7, , , ,7.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020217,QH-2012-I/CQ-C-B,ﾠ12/07/1994,Nam,6.4,3.9,7.8, ,5.7,6.4,7.9,6.1,6.3,2-4.2,5.2,5.2,6.9,4-8.8,3.6,4,9.3, ,7.3,4.2,6.2,4.9,4.8,5.4,8.2,1.6-5.4, , , ,8.5, , ,5.7, , , , , ,5.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020236,QH-2012-I/CQ-C-B,ﾠ01/10/1994,Nam,4.9,6.6,8.1, ,7.2,7.2,7.5,6.7,6.4,5.5,6.7,5.7,7,4.1,4,5.1,7, ,6.7,6.4,6.3,2,4.7,6,5.5,1.7-3.5, , , ,7.6, , ,8.4, , , , , ,4.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020248,QH-2012-I/CQ-C-B,ﾠ20/02/1994,Nam,2.4-6.4, , ,0,0-8.2,4.8-6.9-3,6.7,4.9,5.1-7.3,6.2,5.1,5.5,1.8-5.2,2.1-8.4,5.5,1.5,2.2, ,6.1,1.9,5-10,4.4, , ,4.1,4, , , , , , ,5.1, , , , , ,3.5, , , , , ,4.1, , , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , ,⸶㬱⸳ⴹ⸶郑
12020249,QH-2012-I/CQ-C-B,ﾠ19/10/1994,Nam,6.1,5.4,8.4, ,5.8,6,7.5,6.6,6.7,6.1,3.9-6.9,3.9-4.9,5.8,4.8,4,2.3,8.1, ,5.1,4.8,3.8-7.2,6.4, ,6,8.3,1.9-2.9, , , ,7.4, , ,4.8, , , , , ,3.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020250,QH-2012-I/CQ-C-B,ﾠ02/01/1993,Nam,5.8,5.1,8.4, ,7.3,8.2,7.5,4.1,5.6,9.2,9.5,7.7,6.3,0,6.3,1.9-8.1,7.4, ,6.9,5.2-5.1,3.8-10,5.2,3.7,7.2,8.4,4-7.3, , , , , , ,8.2, , , , , ,5.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,䌭䈭ꀻ痡
12020463,QH-2012-I/CQ-C-B,ﾠ27/04/1994,Nam,5.5,7,6.4,7.7,7.3,6.2,10,10,10,6.8,4.9,5.8,6.9,4.9,5.2,0.8,4.1, ,8.8,6.4,5.6,4.1,4.6,5.5,6.9,5, , , ,7.6, , , , , , ,7.6, , ,0, , , , , , , , ,5.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020262,QH-2012-I/CQ-C-B,ﾠ19/05/1991,Nam,5.6,3-3.9,6.5,7.8,6.9,5.5,4.4, , ,5.7,7.5,3.6-6.4,6.7,5.6, ,0,0, ,7,0-5.5,1.4, , ,0,5,0-1.9, , , , , , ,4.5, , , , , ,2.1, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020265,QH-2012-I/CQ-C-B,ﾠ05/11/1994,Nam,7.7,7.3,5.2,7.4,7.7,8.5,7.5,6.8, ,6.2,7.5,7.1,7.2,6.9,6.1,2-8,0-5.8, ,8.3,6.6,5.4-6.2,9.2,5.1,7.1,7.3,6.2, , , ,7.3, , ,5.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8.2, , , , , , , , , , , , , , ,
12020274,QH-2012-I/CQ-C-B,ﾠ21/09/1994,Nam,7.6,7.3,4.6,7.1,7.1,8.1,4.2, , ,0-3.2,5.6,7.7,5.6,4.6,6.9,6.7,6, ,6.2,4.5-7.4,7.2,4.7,4.2,3.6,6.3,5.3-7.6, , , , , ,5.1,4.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020292,QH-2012-I/CQ-C-B,ﾠ30/05/1994,Nam,4.9,4.9,4.5,5.2,6.1,7,6.2,7.2,5.4,2.4,6.2,4.7,4.7-7.5,5.8,3.7,5.6,1, ,4.1, ,4-7.9, , ,4.5, ,1.8-7.8, , , , , ,7.5, , , , ,7.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020300,QH-2012-I/CQ-C-B,ﾠ24/05/1994,Nam,6.9,6.1,5.7,0,7.3,6.7,5.7,4.9, ,6.7,7,5.2,5.8,5.7,3.3,0,7.1, ,7.7,5.7,6.8,8.4,4.8,7.1,6.6,4.7, , , , , , ,8.1, , , , , , , , , , , , , , , , , , ,0.4, , , , , , , , , , ,7.3, , , , , , , , , , , , , , ,
12020324,QH-2012-I/CQ-C-B,ﾠ03/08/1994,Nam,6.7,8,7.8,8.2,7.9,7.9,8.2, , ,7.6,6.9,6.3,5.1,7.6,7.5,6.1,7.4, ,7.6,6.2,9.6,5.8,6.7,6.2,5.3,5.6, , , , , ,6.3,4.7, , ,8, , , , , , , , , , , , ,8.2, , ,6.4, , , ,0, , , , , , ,6.1, , , , , , , , , , , , , , ,侈㛫缒
12020326,QH-2012-I/CQ-C-B,ﾠ10/07/1994,Nam, , , , ,6.3,4.9-8,6,4.6, ,0-3.9,6.7,4.5,4.1,0, ,0.3,0, , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020517,QH-2012-I/CQ-C-B,ﾠ19/05/1994,Nam,7.5,5.8,5.1,7.4,7.5,4.4,8.1,8.2,6.9,3.9-4.6,7.6,7.6,5.1,5.1,8.3,6.7,7.1, ,8.8,8.8,9,8,5.6,7.9,6.1,5, , , , , , ,7.5, , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , ,6.5, , , , , , , , , , , , , , ,
12020353,QH-2012-I/CQ-C-B,ﾠ31/03/1994,N?,7.5,7.2,6,7.7,8.5,4,8.4,10,10,8,6.1,7.8,6,7.1,8.5,8.2,8.1, ,7.5,6.6,8.5,5.1,6.7,5.1,7,3.2-4.3, , , ,6.1, ,6.2, , , , ,7.6, , , , , , , , , , , , , , , , , , , , , , , , , ,9.2, , , , , , , , , , , , , , ,
12020354,QH-2012-I/CQ-C-B,ﾠ12/05/1994,N?,7.6,7.6,6.9,7.7,8.6,5.1-9.2,8.1,10,5.6,7.2,7.9,6.5,6.3,7.8,8,6.2,7.2, ,8.8,6.3,8.2,5.5,5.4,6.2,6.9,5.6, , , ,8.6, ,6.8, , , , ,7.6, , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , , , , , , , , , , , , ,਍㈱ﵱ
12020366,QH-2012-I/CQ-C-B,ﾠ16/08/1994,Nam,5.8,6.1,6.3,8,7,4.2-10,6.6,5.3, ,6,5.7,7.6,7.2,7.4,7.5,8.3,9.3, ,7.7,7.4,8.3,5.1,3.9,7.3,7,4.8-8.8, , , , , ,7.5, , , , , , ,6.9, , , , , , , , , ,8.8, , , , , , ,6.3, , , , , , ,9.7, , , , , , , , , , , , , , ,
12020543,QH-2012-I/CQ-C-B,ﾠ23/11/1994,Nam,8.2,7,5.5,7.6,8.2,4.3-9.6,7.2,6,6.8,5.6,3.4-9,8.1,6,7,5.7,8.6,6.1, ,8.3,7.1,8.8,4.9,6.2,5.8,6.5,5.4, , , , , , ,6.5, , , ,7.7, , , , , , , , , , ,7.8, , , , , , , , , , , , , , ,7.1, , , , , , , , , , , , , , ,
12020518,QH-2012-I/CQ-C-B,ﾠ22/12/1994,Nam,6.7,6.8,7.7,7.8,7,6.6,7.2,5.8,5.3,7.2,5.6,7.8,5.7,8.2,7.9,6.7,9, ,8.3,7.6,8.8,7,7.7,8.3,7.8,5.2, , , ,7.6, ,8.5, , , , ,7.9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020519,QH-2012-I/CQ-C-B,ﾠ04/12/1994,Nam,5.8, , , ,6.6,3.6,5.9,4.2, ,3.2,6.7,3.8-3.9,6.3,8.6, , , , ,0, , ,0,0, ,0,4.3,0,0.9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020402,QH-2012-I/CQ-C-B,ﾠ25/03/1994,Nam,6.8,6.9,4.8,7.7,6,3.8-9.8,7.9,6.9,5.8,8.7,6.9,8.2,5.1,8,7.2,3.6,7.2, ,7.2,6.5,5.5,7.3,8.1,6,8,5.3, , , ,8, , ,7.6, , , ,7.6, , , , , , , , , , , , , , , , , , ,5.9, , , , , , , , , , , , , , , , , , , , , ,
12020008,QH-2012-I/CQ-C-C,ﾠ15/06/1994,Nam,7.4,7.1,6.3, ,7.9,7.8,8.7,10,10,7.4-2.8,5.9,3.9,8.2,4.6,4.9,6.8,6.5, ,5.2,7.1,9.1,6.5,7.2,6,6.8,4.8, , , ,6.3, , ,5.7, , , , , ,5.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020030,QH-2012-I/CQ-C-C,ﾠ21/11/1994,Nam,5.7,6.5,6.2,8,7.2,5.3,8.4,10,6.2,6.5,3.9,6,3.6-5.4,7.8,5.3,2.6,5.6, ,3.2,5.5,6.2,4,6.6,4.6,9.4-2.8,7, , , ,6.4, ,4, , , , ,7.8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020055,QH-2012-I/CQ-C-C,ﾠ10/12/1994,Nam,5.5,6.4, , ,8.1,9.6,6.3,5.5,4.1,6.4,7.2,5.5,6.6,8.7,7.3,8.3,8.6, ,6.3,6,7.6,6,8.4,7.7,5.7,9.2, , , ,6.8, ,5.1, , , , ,8.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020069,QH-2012-I/CQ-C-C,ﾠ11/09/1994,Nam,6.3,7.8,6.5,8,7.3,7.2,7.2,5.7,5.9,9.8,7,9,4.1,5.6,6.4,6.5-8,7.1, ,8.6,7,7.5,5.3,4,7,8.3,8.6, , , ,8, ,5.8, , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020073,QH-2012-I/CQ-C-C,ﾠ03/10/1994,Nam,6.9,4.9,6.7,7.8,7.3,6.3,7.2,4.8,5.3,6.8,6.5,4.7,7.3,5.8,6.3,5.1-8.9,7.9, ,7.7,6.7,6.5,6.2,5.1,7.2,8.4,7.8, , , ,8.2, ,2.8, , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020078,QH-2012-I/CQ-C-C,ﾠ24/06/1994,Nam,6.8,4.2, , ,5.5,5.2,7,0, ,8.4-3.9,3.9-9.9,4.6,3.1-1.6,4.2,2.4,4.3,5.8, ,6.9,4.5,7.7,5.4,5,2.4,7.2,6, , , , , , ,6.9, , ,1.6, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020095,QH-2012-I/CQ-C-C,ﾠ08/11/1994,Nam,5.4,7.1,5.4,7.7,7.2,0-1.8-7.4,4.8, , ,4.1,2.2-7.5,3.1,2.1-6.9,6.6,5,6.2, , , ,6,4.8,7.4, ,7.7, ,4, , , ,8.2, ,3.1, , , , ,7.9, ,4, , , , , , , , ,5.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020105,QH-2012-I/CQ-C-C,ﾠ28/12/1994,Nam,5.5,5.5,6.2,7.4,7.3,5.5-7.7,8.1,6.5,6.4,6.4,5.3-6.3,7.6,2.6-7,5.9,5,2.8-1.2,1.2, ,9.2-4.7,5.6-6.7,7,1,4.5,6.7,8.5-0.7,3.2, , , , , , ,9, , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020121,QH-2012-I/CQ-C-C,ﾠ06/03/1994,Nam,6.9,5.5,6.8,8,8.6,6.1-10,7.6, , ,5.6,7,2.5-7.9,6.2,7.6,7.6,7.7,6.8, ,8.7,7.2,9.5,9.6,7.1,7.2,8.1,5.8, , , , , , ,9.4, , , , , , ,8.2, , , , , , , , , , , , , , , , , ,10, , , , ,9.1, , , , , , , , , , , , , , ,
12020124,QH-2012-I/CQ-C-C,ﾠ29/09/1994,Nam,7.3,6.7,6,7.8,8.7,9.2,8, , ,7.8-5.2,7.7,9.7,5.7,6.2,2.6,8.5,8.3, ,9.8,8.7,9.7,7.8,8.5,5.1-8.4,6.8,7.7, , , , , ,1.5, ,8.8, , , , ,2.6, , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , ,
12020138,QH-2012-I/CQ-C-C,ﾠ11/06/1994,Nam,6.6,6.6,4.2,7.4,8.6,7.9,7.4,5.5,4.2,10,7.6,7,6.4,8.5,6.6,9,9, ,7,8.9,9.4,6.3,8.2,7.5,9.1,7, , , ,6.4, , ,4.9, , , , , ,6.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,ⴱ⸱㬸㬶⸳㾁
12020140,QH-2012-I/CQ-C-C,ﾠ03/10/1994,Nam,6,5.3,6.2, ,6.6,4.2-8.2,6.3,4.7, ,2.8,2.9-5.8,2.7,6.5,6.1,5,2,6.9, ,6.1,4.5,6.1,3.2,4.6,5.9,6.6,2.9, , , ,8.4,7.4, ,5.8, , , , , ,4.8,5.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020149,QH-2012-I/CQ-C-C,ﾠ01/09/1994,N?,6.6,6.2,8.1,8.3,8,3.3-8.4,7.7,6.8,6,6,7.3,8.3,7.1,8.7,5.5,7.3,9, ,8.5,6.6,7.2,7.2,8.1, ,7,4.7, , , , , , , , , ,4.6,8.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,㬠㬠㬠㬠⸱⻱
12020151,QH-2012-I/CQ-C-C,ﾠ25/02/1994,Nam,6.5,6.7,0.6,7.2,5.8,2.7-0-8.1-1.8,6,3.4-3.3, ,4.7,6.9,5.4,4.2,4, ,0,2.8-4.4, ,0, ,0.7, , , , ,1.9-0, , , , , , ,1.2-4.9, , , , , , , , , , , , , , , ,1.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020459,QH-2012-I/CQ-C-C,ﾠ01/01/1994,Nam,7.1,7,6.3,7.8,7.6,6.1,10,10,6.9,7.2-3.9,5.4,6.3,5.4,8.2,6.8,7.3,9, ,9.1,6.2,8.8,7.3,8.7,5.4,8.1,5.2, , , ,8.5, , ,8.7, , , ,8.2, , , , , , , , , , , , , , , , , , , , ,8.4, , , , , , , , , , , , , , , , , , , ,
12020498,QH-2012-I/CQ-C-C,ﾠ10/02/1994,Nam,0, , , ,4.1,1.2-2-0,7.6,5.9,10,0.3,2.3-0,1.8,6.9,2.8, , , , ,0.2, ,4.2,0,0, , ,1, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020187,QH-2012-I/CQ-C-C,ﾠ07/07/1994,Nam,5.2,6.6,6.9,7.4,7,7.9,6.8,5.9,5.1,3.4,7.5,6.7,6.6,6.6,5.1,6.7,8.1, ,6.2,4.5,5.8,1.6,5.7,7.2,4.7,6.9, , , ,7.8, , ,7.2, , , , , ,4.7, , , , , , , , , , , , , , , , , , , , , , , ,5.8, , , , , , , , , , , , , , ,
12020191,QH-2012-I/CQ-C-C,ﾠ09/01/1994,Nam,6.5,6.5,5.5,4.1,6.8,1.2-7.4,5.6,5.7,4.8,4.9,5.8,4.3,8.2,7.4,4.2,4.4,4.5, ,2.8,8.6,5.3,5.4,4.2,7.1,6.1,0, , , ,8.1, ,6.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6.7, , , , , , , , , , , , , , ,⿰̦
12020192,QH-2012-I/CQ-C-C,ﾠ14/07/1994,Nam,5.8,5.3,6,7.4,7.7,8.1,7.7,5.6,5.6,8.3,7.1,8.4,6.4,7.2,7.1,8.9,7.1, ,9,7.5,8.8,0.8,6.3,6.6,7.1,6.8, , , ,7.2, , ,7.6, , , , , ,5.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5;5.8;1
12020196,QH-2012-I/CQ-C-C,ﾠ10/06/1994,Nam,6.9,6.9,4.8,4, ,5,6.6,6.9,6.3,0,3.2, ,3.2, , ,1.2, , ,0,0.2,2.8,0,0, ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020639,QH-2012-I/CQ-C-C,ﾠ06/05/1993,Nam,5.6,6.1, , ,7.3,4.2,7,4.3, ,6.1,3.3-7.3,3.7-3.2-6.6,6.2,5.2,2.2, ,7.1, ,5.3,0.2,4.1,4,2.3-3.4,3.4,6.1,1.4, , , ,7.8, , ,2.5-9.1, , , , , ,3.8, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020202,QH-2012-I/CQ-C-C,ﾠ14/06/1994,Nam,7.3,4.4,8.1, ,4.4,2.1-4,6.7,4.5,5.2,3.8,5.9,6.6,3.3-5.9,7.4,4.3,5.9,2.3, ,6,4.1,6.3,6.3, ,4.6,6.6,5, , , , , , ,6.9, , , ,8.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020205,QH-2012-I/CQ-C-C,ﾠ02/07/1994,Nam,6,4.5,7.2, ,4.8,2.1-0,6.6,5.4,6.5,2.1-3.1,5.9,3.9-5.1,6.5,4.5,3.2,2.6,7.1, , ,5.2,3.8-6.7,4.6,5.1, , ,1.9-2.2, , , , , , ,5, , , , , ,3.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020219,QH-2012-I/CQ-C-C,ﾠ25/02/1994,Nam,7,6.1,7.2, ,5.7,7.5,6.9,6.6, ,5-3.9,9.1,4.7,4.9,5.5,4.8,7.8,4.6, ,3.3,6.7,5.8,6,3.4,5.6,6.5,5.3, , , , , , ,5.8, , , ,7.8, , ,8.7, , , , , , , , , , , , , , , , , , , , , ,5.7,6.7, , , , , , , , , , , , , , ,【̦
12020227,QH-2012-I/CQ-C-C,ﾠ20/05/1994,Nam,2.5-3.8,2.5,5.1,4.3, ,3-9.2,4.9,5.7,4.3,3.5-8,7.4,8.1,7.3, ,8.5, ,6, ,9.9,9.2,4.8-10,8.8, ,5.8,8.5,8.6, , , ,6.4, , ,7.5, , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,̦
12020228,QH-2012-I/CQ-C-C,ﾠ16/02/1994,N?,5.9,3.5, , ,4.9,3.1-0-2.3,6.9,4.2,5,3.7-4.3,7.9,5.9,6.1,4.6,3,0,0, ,4.5, ,5.2,2.8,0, , , , , , , , , ,5.6, , , ,7.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020235,QH-2012-I/CQ-C-C,ﾠ23/10/1994,Nam,5.9,5.7,6.9, ,6.5,5.8,5.7,5.9,5.1,6.2,6.3,7.7,5.8,4.2,4.1,6.5,5.9, ,7.3,4.6-8.2,7.7,6.4,6.2,7.4,7,4.9, , , ,7.3, ,7, , , , , , ,5.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,【̦
12020535,QH-2012-I/CQ-C-C,ﾠ18/04/1994,Nam,6.6,6,6.4,8,7.4,8.7,7.2,5.1,10,4.9,3.9-5.7,5.2-7,5.7,7.6,4.7,6.1, , ,7.9,7.1,4,5.2,5.3,6.9,9,6-7.5, , , ,8.6, , ,4.9, , , , , ,5,4.8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020240,QH-2012-I/CQ-C-C,ﾠ01/03/1994,N?,5.5,7, , ,5.1,4.5,6.2,5.2,4.5,5.1-7.1,9.1,5.8,6.5,5.9,4.6,4.6,8.3, ,5.3,4.2-4.6,4.4,3.4, ,5.7,5.3,5.2, , , , , , ,8.1, , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,̦
12020251,QH-2012-I/CQ-C-C,ﾠ28/09/1994,Nam,6,4.4,8.4, ,7.1,6.4,6.8,7.4,6.5,3.9-4.9,6.6,5.7,6.2,6.1,5.5,4,9.3, ,8.9,6.3,6.4,4,5.3,6.6,8.3,4-6.3, , , ,7.7, , ,8.3, , , , , ,4.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,㈱㈰㈰ㄹQ
12020253,QH-2012-I/CQ-C-C,ﾠ17/11/1994,Nam, , , , ,1.8,1.5,2.6,0,2.8,0,2.2,0,0.9,0, ,0, , , ,0, , , , , ,1.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,㬠㬠㬠㬠đ
12020254,QH-2012-I/CQ-C-C,ﾠ10/07/1994,Nam,6.5,5.5, , ,5.5,2.8-7.2,6.8,3-3.3,3.2,3.6-5.2,7.1,5.2,6.4,2.7-8, ,0-1.1,5.5, , ,1-0,7.5, , , , ,0-4, , , , , ,7.8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,㐮㠭ㄮ※※※※※1
12020266,QH-2012-I/CQ-C-C,ﾠ12/12/1994,Nam,7,7.2,8.1, ,6.8,5.8,7.6,6,4.8,8.3,6.7,9.4,8,7.3,7.5,8.1,8.6, ,8.3,7.7,9.1,7.2,8.6,7.6,7.7,6.1, , , , , , ,7.8, , , , , ,7.9, , , , , , , , , , , , , , , , , , , , , , , ,7.6, , , , , , , , , , , , , , ,
12020267,QH-2012-I/CQ-C-C,ﾠ05/06/1994,N?,7.9,7.9,6.3,7.9,6.4,6.3-8,6.7,5.1, ,8.3,6.6,6.1,7.3,7.1,8.5,8.4,10, ,7.8,5.5,9.7,6.6,8.2,6.8,8.7,5.7, , , ,8.3, , ,6.5, , , , , ,7.8,8.8, , , , ,9.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020275,QH-2012-I/CQ-C-C,ﾠ14/10/1994,Nam,5.3,7.4,8.1, ,6,4.9-6.9,5.7,4.5, ,5.2,8,7.3,6.7,5.6,3,0-7,8.3, ,8.4,0.4-5,7.9,5.6,5.9,4.1, ,1.5-6.7, , , , , , ,5, , , ,7.8, , , , , , , , , , , , , , , , , , , , , , , , , ,6.2, , , , , , , , , , , , , , ,
12020289,QH-2012-I/CQ-C-C,ﾠ06/12/1994,Nam,8.2,6.4,4.5,6.5,7.7,9.9,7.7,5.4, ,5.8,5.1,5.1,7.1,5.8,0,5.5, , ,4.2,9.2,7,5,7,0,7.5,5.5, , , ,0-0, ,0.1, , , , , , ,3.6, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , ,
12020291,QH-2012-I/CQ-C-C,ﾠ26/05/1994,Nam,6.8,6.8,5.6,6.2,6.7,1.8-5,6.4,7.5,5.6,2.9-5.2,5.4,5.4,4.1,7.7,4.6,3.1-5.5,4.6, ,1.8,0.5-7.3,4.8,6.3,3.7,4.6, ,0, , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020294,QH-2012-I/CQ-C-C,ﾠ19/11/1994,Nam,7,7.1,5.6,7.9,8.3,4.9-8.8,1.4-8.1, , ,7.3-3.8,5.2-7.3,2.7-8.9,3.9-7.6,4.1, ,3.2-6,6.7, ,8.7,0.2-4.7,5.2,6.8,5.1,1.2, ,5.6, , , , , , ,6, , , , , ,5.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020315,QH-2012-I/CQ-C-C,ﾠ08/09/1991,Nam,6.6,4.7,6.9,7.3,6,7.6,4.6, , ,5.2,7.1,5.5,6.3,4.7,4.1,0-0,4.5, ,0,0-2,0.7-5.5,0,0,0.6,4.1,0-0, , , , , ,0.6,3.3-6.4, , , , , ,2.9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020322,QH-2012-I/CQ-C-C,ﾠ18/09/1994,Nam,3.7,3.7-5.3,5.4,6.6,2.8,7.2,6.4,6.6,6.8,3,6.5, ,5.4, ,5.9,3.7,8.6, ,4.9,6.2,1-9.7,0,0,6.1,6.9,5.4, , , , , ,4.8, , , , , , ,5.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020323,QH-2012-I/CQ-C-C,ﾠ17/10/1994,Nam,6.6,6.5, , ,7.2,7,8.5,7.2, ,3.1,6.4,1.4,5.4, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,⿰̦
12020329,QH-2012-I/CQ-C-C,ﾠ25/04/1994,Nam,7,6.5, , ,6.1,3.3-0-0,5.7,3.8, ,7,7.3,5.2,5.1,0, ,0, , ,0,0,5.7,0,0.7, ,0.6, , , , , , ,1.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,㬶⸷㬷⸷㬸⸷꽁	
12020516,QH-2012-I/CQ-C-C,ﾠ11/05/1994,Nam,5.9,6.6,7.7,7.8,7.7,4.7-6.2,8.4,6.3,2,3.8,7.3,6.5,5.4,6.6,4.2,7.2,6, ,7.2,8,9.3,3.4,6,4.9,5.7,4.8-8.4, , , , , , ,6, , , ,8.5, , ,6, , , , , , , , , , , , , , , , , , , , , , ,4.6, , , , , , , , , , , , , , ,
12020341,QH-2012-I/CQ-C-C,ﾠ08/03/1994,Nam,7.8,6.3,5.8,7.3,5.9,2.9-6.3,4.4, , ,5.2,5.6,4.8,6,4.1, ,1.7,2.2-2.4, ,1.6, ,2.1-4.5, ,2.6,2.4-3.6,0.9,3.4, , , , , , ,6.4, , , , , ,3.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,ⴵ㬰⸴㬶⸵㬸⸳ⴱ鬱	
12020621,QH-2012-I/CQ-C-C,ﾠ15/01/1994,Nam,1,1, , , , ,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
12020351,QH-2012-I/CQ-C-C,ﾠ31/03/1994,Nam,6.1,6.1,5.3,2.7, ,1.8-8.9,6.5,7,6.5,0-4.6,6.5,4.9,5.8,0,3.2,7.3,2.7, , ,0,6.3, , ,0, ,0-4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
